run_id,source_dataset,flow_type,page_url,friction_scenario,completion_time,click_count,scroll_count,keyboard_count,retry_count,error_count,failed_clicks,feedback_delay,task_completed,screenshot_count,error_message_clarity,friction_level
search_good_1778599251104_5lehr3,playwright_dummy_website,search,http://localhost:3000/search-good,good,1037,1,0,1,0,0,0,902,1,3,2,Low
search_medium_1778599252193_5diwdj,playwright_dummy_website,search,http://localhost:3000/search-medium,medium,2982,1,0,1,1,0,1,1921,1,3,1,Medium
search_bad_1778599255231_y46vlk,playwright_dummy_website,search,http://localhost:3000/search-bad,bad,4399,3,1,1,2,1,1,3935,1,5,0,High
signup_bad_1778599259687_zv6l1q,playwright_dummy_website,signup,http://localhost:3000/signup-bad,bad,4533,4,1,4,2,1,1,3933,1,5,0,High
signup_good_1778599264291_gqcbd3,playwright_dummy_website,signup,http://localhost:3000/signup-good,good,1150,1,0,3,0,0,0,895,1,3,2,Low
signup_medium_1778599265502_0h9cea,playwright_dummy_website,signup,http://localhost:3000/signup-medium,medium,2326,3,0,4,1,1,0,1936,1,4,1,Medium
cta_good_1778599268849_khvj15,playwright_dummy_website,cta,http://localhost:3000/cta-good,good,1076,1,0,0,0,0,0,930,1,3,-1,Low
cta_medium_1778599269992_uiiadc,playwright_dummy_website,cta,http://localhost:3000/cta-medium,medium,2979,1,0,0,1,0,1,1916,1,3,1,Medium
cta_bad_1778599273032_89u5w2,playwright_dummy_website,cta,http://localhost:3000/cta-bad,bad,4306,2,1,0,1,0,1,3948,1,4,0,High
landing_good_1778599277412_eatlwy,playwright_dummy_website,landing,http://localhost:3000/landing-good,good,1075,1,0,0,0,0,0,940,1,3,-1,Low
landing_medium_1778599278548_9hmsrg,playwright_dummy_website,landing,http://localhost:3000/landing-medium,medium,2107,1,1,1,0,0,0,1943,1,3,1,Medium
landing_bad_1778599280717_v5iu5p,playwright_dummy_website,landing,http://localhost:3000/landing-bad,bad,4306,2,1,0,1,0,1,3942,1,4,0,High
login_good_1778599285086_7zmugr,playwright_dummy_website,login,http://localhost:3000/login-good,good,601,1,0,2,0,0,0,407,1,3,2,Low
login_medium_1778599285744_gaxbvg,playwright_dummy_website,login,http://localhost:3000/login-medium,medium,2243,2,0,3,1,1,0,1937,1,4,1,Medium
login_bad_1778599288047_p2u2ht,playwright_dummy_website,login,http://localhost:3000/login-bad,bad,4417,3,1,3,2,1,1,3946,1,5,0,High
saas_signup_good_mobile_1778599292538_1gcr8e,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,1057,1,0,2,0,0,0,914,1,2,2,Low
saas_signup_good_tablet_1778599293652_uauboz,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,1066,1,0,2,0,0,0,903,1,2,2,Low
saas_signup_good_laptop_1778599294778_2ohleg,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,1094,1,0,2,0,0,0,920,1,2,2,Low
saas_signup_good_desktop_1778599295929_p9xid5,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,1109,1,0,2,0,0,0,929,1,2,2,Low
saas_signup_medium_mobile_1778599297094_yqaeg7,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2386,3,0,3,0,0,0,1931,1,2,1,Medium
saas_signup_medium_tablet_1778599299533_xujewy,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2384,3,0,3,0,0,0,1934,1,2,1,Medium
saas_signup_medium_laptop_1778599301970_7aj3l8,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,3438,3,0,3,0,0,0,2935,1,2,1,Medium
saas_signup_medium_desktop_1778599305463_xqw19u,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2391,3,0,3,0,0,0,1901,1,2,1,Medium
saas_signup_bad_mobile_1778599307905_84qxap,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4462,3,1,3,0,0,0,3949,1,2,0,High
saas_signup_bad_tablet_1778599312424_cwj54o,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4474,3,1,3,0,0,0,3934,1,2,0,High
saas_signup_bad_laptop_1778599316950_78ficc,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4509,3,1,3,0,0,0,3941,1,2,0,High
saas_signup_bad_desktop_1778599321513_djnr8e,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4546,3,1,3,0,0,0,3954,1,2,0,High
ecommerce_search_good_mobile_1778599326121_t7jish,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,1088,1,0,1,0,0,0,927,1,2,2,Low
ecommerce_search_good_tablet_1778599327267_jcvsom,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,1061,1,0,1,0,0,0,920,1,2,2,Low
ecommerce_search_good_laptop_1778599328383_4bi6di,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,565,1,0,1,0,0,0,428,1,2,2,Low
ecommerce_search_good_desktop_1778599329005_ojmo9s,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,1094,1,0,1,0,0,0,928,1,2,2,Low
ecommerce_search_medium_mobile_1778599330153_5vmguu,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-medium,medium,2438,2,0,1,1,1,1,0,0,2,1,Medium
ecommerce_search_medium_tablet_1778599332648_k97ebg,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-medium,medium,2382,2,0,1,1,1,1,0,0,2,1,Medium
ecommerce_search_medium_laptop_1778599335086_svw1q7,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-medium,medium,2397,2,0,1,1,1,1,0,0,2,1,Medium
ecommerce_search_medium_desktop_1778599337537_6dgmp5,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-medium,medium,2429,2,0,1,1,1,1,0,0,2,1,Medium
ecommerce_search_bad_mobile_1778599340020_a1eazu,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-bad,bad,2430,2,0,1,1,1,1,0,0,2,0,High
ecommerce_search_bad_tablet_1778599342516_kk5ahj,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-bad,bad,2457,2,0,1,1,1,1,0,0,2,0,High
ecommerce_search_bad_laptop_1778599345027_cs4d31,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-bad,bad,2474,2,0,1,1,1,1,0,0,2,0,High
ecommerce_search_bad_desktop_1778599347556_db8b0t,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-bad,bad,2510,2,0,1,1,1,1,0,0,2,0,High
banking_login_good_mobile_1778599350121_gqpcoh,playwright_dummy_website,login,http://localhost:3000/banking/login-good,good,1034,1,0,2,0,0,0,903,1,2,2,Low
banking_login_good_tablet_1778599351208_g1rn0e,playwright_dummy_website,login,http://localhost:3000/banking/login-good,good,1070,1,0,2,0,0,0,931,1,2,2,Low
banking_login_good_laptop_1778599352334_preicm,playwright_dummy_website,login,http://localhost:3000/banking/login-good,good,1082,1,0,2,0,0,0,926,1,2,2,Low
banking_login_good_desktop_1778599353475_kl3p5q,playwright_dummy_website,login,http://localhost:3000/banking/login-good,good,1124,1,0,2,0,0,0,924,1,2,2,Low
banking_login_medium_mobile_1778599354653_3tahxj,playwright_dummy_website,login,http://localhost:3000/banking/login-medium,medium,12450,3,0,4,1,1,0,1934,1,2,1,Medium
banking_login_medium_tablet_1778599367159_701oyv,playwright_dummy_website,login,http://localhost:3000/banking/login-medium,medium,12419,3,0,4,1,1,0,1933,1,2,1,Medium
banking_login_medium_laptop_1778599379631_l62shw,playwright_dummy_website,login,http://localhost:3000/banking/login-medium,medium,12448,3,0,4,1,1,0,1929,1,2,1,Medium
banking_login_medium_desktop_1778599392135_e5psmb,playwright_dummy_website,login,http://localhost:3000/banking/login-medium,medium,12457,3,0,4,1,1,0,1927,1,2,1,Medium
banking_login_bad_mobile_1778599404646_jtdg99,playwright_dummy_website,login,http://localhost:3000/banking/login-bad,bad,4137,1,1,3,0,2,0,3952,0,2,0,High
banking_login_bad_tablet_1778599408837_hcklo4,playwright_dummy_website,login,http://localhost:3000/banking/login-bad,bad,4136,1,1,3,0,2,0,3949,0,2,0,High
banking_login_bad_laptop_1778599413025_djyart,playwright_dummy_website,login,http://localhost:3000/banking/login-bad,bad,4174,1,1,3,0,2,0,3963,0,2,0,High
banking_login_bad_desktop_1778599417261_gqj9ts,playwright_dummy_website,login,http://localhost:3000/banking/login-bad,bad,4148,1,1,3,0,2,0,3956,0,2,0,High
jobportal_search_good_mobile_1778599421465_0bbkyr,playwright_dummy_website,search,http://localhost:3000/jobportal/search-good,good,533,1,0,1,0,0,0,419,1,2,2,Low
jobportal_search_good_tablet_1778599422058_ddz5ju,playwright_dummy_website,search,http://localhost:3000/jobportal/search-good,good,1047,1,0,1,0,0,0,928,1,2,2,Low
jobportal_search_good_laptop_1778599423158_0l15t9,playwright_dummy_website,search,http://localhost:3000/jobportal/search-good,good,1067,1,0,1,0,0,0,918,1,2,2,Low
jobportal_search_good_desktop_1778599424287_xjjq8y,playwright_dummy_website,search,http://localhost:3000/jobportal/search-good,good,587,1,0,1,0,0,0,428,1,2,2,Low
jobportal_search_medium_mobile_1778599424929_hzw8d3,playwright_dummy_website,search,http://localhost:3000/jobportal/search-medium,medium,4320,2,0,2,2,0,1,1906,1,2,1,Medium
jobportal_search_medium_tablet_1778599429301_f89jt9,playwright_dummy_website,search,http://localhost:3000/jobportal/search-medium,medium,4319,2,0,2,2,0,1,1925,1,2,1,Medium
jobportal_search_medium_laptop_1778599433673_8xvcx7,playwright_dummy_website,search,http://localhost:3000/jobportal/search-medium,medium,4353,2,0,2,2,0,1,1949,1,2,1,Medium
jobportal_search_medium_desktop_1778599438082_wsj5ka,playwright_dummy_website,search,http://localhost:3000/jobportal/search-medium,medium,4325,2,0,2,2,0,1,1907,1,2,1,Medium
jobportal_search_bad_mobile_1778599442461_2yji35,playwright_dummy_website,search,http://localhost:3000/jobportal/search-bad,bad,6111,1,1,2,2,0,1,3960,1,2,0,High
jobportal_search_bad_tablet_1778599448623_v4e5c3,playwright_dummy_website,search,http://localhost:3000/jobportal/search-bad,bad,6121,1,1,2,2,0,1,3953,1,2,0,High
jobportal_search_bad_laptop_1778599454798_aqelit,playwright_dummy_website,search,http://localhost:3000/jobportal/search-bad,bad,6159,1,1,2,2,0,1,3946,1,2,0,High
jobportal_search_bad_desktop_1778599461010_sak0bj,playwright_dummy_website,search,http://localhost:3000/jobportal/search-bad,bad,6180,1,1,2,2,0,1,3938,1,2,0,High
dashboard_cta_good_mobile_1778599467246_7tssnk,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-good,good,1065,1,0,0,0,0,0,928,1,2,-1,Low
dashboard_cta_good_tablet_1778599468368_vb5im7,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-good,good,1049,1,0,0,0,0,0,923,1,2,-1,Low
dashboard_cta_good_laptop_1778599469472_ozqeu2,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-good,good,1049,1,0,0,0,0,0,917,1,2,-1,Low
dashboard_cta_good_desktop_1778599470574_4fzh55,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-good,good,1081,1,0,0,0,0,0,926,1,2,-1,Low
dashboard_cta_medium_mobile_1778599471709_isrkoj,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-medium,medium,3370,2,0,0,0,0,0,2932,1,2,1,Medium
dashboard_cta_medium_tablet_1778599475132_jk1dix,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-medium,medium,2309,2,0,0,0,0,0,1941,1,2,1,Medium
dashboard_cta_medium_laptop_1778599477496_2w9vfv,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-medium,medium,2307,2,0,0,0,0,0,1929,1,2,1,Medium
dashboard_cta_medium_desktop_1778599479856_xigd9y,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-medium,medium,2337,2,0,0,0,0,0,1923,1,2,1,Medium
dashboard_cta_bad_mobile_1778599482248_b7pmwa,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-bad,bad,3344,2,1,0,0,0,0,2917,1,2,0,High
dashboard_cta_bad_tablet_1778599485645_zkg6ji,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-bad,bad,4412,2,1,0,0,0,0,3938,1,2,0,High
dashboard_cta_bad_laptop_1778599490111_zmtzm4,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-bad,bad,3428,2,1,0,0,0,0,2928,1,2,0,High
dashboard_cta_bad_desktop_1778599493593_3n58bf,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-bad,bad,4462,2,1,0,0,0,0,3944,1,2,0,High
search_good_1778599498111_bgo9w7,playwright_dummy_website,search,http://localhost:3000/search-good,good,1056,1,0,1,0,0,0,915,1,3,2,Low
search_medium_1778599499217_70tzg3,playwright_dummy_website,search,http://localhost:3000/search-medium,medium,2968,1,0,1,1,0,1,1926,1,3,1,Medium
search_bad_1778599502237_p24kff,playwright_dummy_website,search,http://localhost:3000/search-bad,bad,4400,3,1,1,2,1,1,3955,1,5,0,High
signup_bad_1778599506689_q3epir,playwright_dummy_website,signup,http://localhost:3000/signup-bad,bad,4533,4,1,4,2,1,1,3914,1,5,0,High
signup_good_1778599511277_zv9qn2,playwright_dummy_website,signup,http://localhost:3000/signup-good,good,1123,1,0,3,0,0,0,916,1,3,2,Low
signup_medium_1778599512459_tpb94f,playwright_dummy_website,signup,http://localhost:3000/signup-medium,medium,2278,3,0,4,1,1,0,1920,1,4,1,Medium
cta_good_1778599515686_ycaan0,playwright_dummy_website,cta,http://localhost:3000/cta-good,good,1059,1,0,0,0,0,0,924,1,3,-1,Low
cta_medium_1778599516806_m6gq3c,playwright_dummy_website,cta,http://localhost:3000/cta-medium,medium,2990,1,0,0,1,0,1,1938,1,3,1,Medium
cta_bad_1778599519852_anfw2t,playwright_dummy_website,cta,http://localhost:3000/cta-bad,bad,4310,2,1,0,1,0,1,3946,1,4,0,High
landing_good_1778599524227_ud6pu3,playwright_dummy_website,landing,http://localhost:3000/landing-good,good,1051,1,0,0,0,0,0,923,1,3,-1,Low
landing_medium_1778599525332_qgwosb,playwright_dummy_website,landing,http://localhost:3000/landing-medium,medium,2079,1,1,1,0,0,0,1923,1,3,1,Medium
landing_bad_1778599527465_vwrti1,playwright_dummy_website,landing,http://localhost:3000/landing-bad,bad,4278,2,1,0,1,0,1,3933,1,4,0,High
login_good_1778599531799_xj179i,playwright_dummy_website,login,http://localhost:3000/login-good,good,1096,1,0,2,0,0,0,920,1,3,2,Low
login_medium_1778599532950_5wzofp,playwright_dummy_website,login,http://localhost:3000/login-medium,medium,2229,2,0,3,1,1,0,1934,1,4,1,Medium
login_bad_1778599535234_4j1ewb,playwright_dummy_website,login,http://localhost:3000/login-bad,bad,4404,3,1,3,2,1,1,3957,1,5,0,High
saas_signup_good_mobile_1778599539703_my1wo8,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,1033,1,0,2,0,0,0,907,1,2,2,Low
saas_signup_good_tablet_1778599540798_1sjp8m,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,1077,1,0,2,0,0,0,923,1,2,2,Low
saas_signup_good_laptop_1778599541930_e8v6tv,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,566,1,0,2,0,0,0,419,1,2,2,Low
saas_signup_good_desktop_1778599542551_zlckat,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,1078,1,0,2,0,0,0,903,1,2,2,Low
saas_signup_medium_mobile_1778599543685_xoi3fy,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2436,3,0,3,0,0,0,1941,1,2,1,Medium
saas_signup_medium_tablet_1778599546174_99h84b,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2369,3,0,3,0,0,0,1912,1,2,1,Medium
saas_signup_medium_laptop_1778599548596_39iwxn,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2437,3,0,3,0,0,0,1937,1,2,1,Medium
saas_signup_medium_desktop_1778599551099_k3bdnr,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2450,3,0,3,0,0,0,1934,1,2,1,Medium
saas_signup_bad_mobile_1778599553606_hojv1l,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4471,3,1,3,0,0,0,3950,1,2,0,High
saas_signup_bad_tablet_1778599558132_1f5f5v,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4475,3,1,3,0,0,0,3929,1,2,0,High
saas_signup_bad_laptop_1778599562664_4q8ahx,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4504,3,1,3,0,0,0,3943,1,2,0,High
saas_signup_bad_desktop_1778599567224_o9s8qo,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4562,3,1,3,0,0,0,3962,1,2,0,High
ecommerce_search_good_mobile_1778599571847_x63m4p,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,1071,1,0,1,0,0,0,922,1,2,2,Low
ecommerce_search_good_tablet_1778599572970_dlm0pk,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,1037,1,0,1,0,0,0,915,1,2,2,Low
ecommerce_search_good_laptop_1778599574059_0bdabq,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,1050,1,0,1,0,0,0,914,1,2,2,Low
ecommerce_search_good_desktop_1778599575161_ttabso,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,597,1,0,1,0,0,0,415,1,2,2,Low
ecommerce_search_medium_mobile_1778599575813_o8y740,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-medium,medium,2419,2,0,1,1,1,1,0,0,2,1,Medium
ecommerce_search_medium_tablet_1778599578285_j2grfc,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-medium,medium,2370,2,0,1,1,1,1,0,0,2,1,Medium
ecommerce_search_medium_laptop_1778599580707_ejoqjq,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-medium,medium,2386,2,0,1,1,1,1,0,0,2,1,Medium
ecommerce_search_medium_desktop_1778599583145_7zp73w,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-medium,medium,2447,2,0,1,1,1,1,0,0,2,1,Medium
ecommerce_search_bad_mobile_1778599585648_yqv2r5,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-bad,bad,2408,2,0,1,1,1,1,0,0,2,0,High
ecommerce_search_bad_tablet_1778599588108_5pwyru,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-bad,bad,2441,2,0,1,1,1,1,0,0,2,0,High
ecommerce_search_bad_laptop_1778599590602_f676c3,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-bad,bad,2458,2,0,1,1,1,1,0,0,2,0,High
ecommerce_search_bad_desktop_1778599593115_s8bwb3,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-bad,bad,2493,2,0,1,1,1,1,0,0,2,0,High
banking_login_good_mobile_1778599595662_is3g3j,playwright_dummy_website,login,http://localhost:3000/banking/login-good,good,518,1,0,2,0,0,0,395,1,2,2,Low
banking_login_good_tablet_1778599596236_8xbpdn,playwright_dummy_website,login,http://localhost:3000/banking/login-good,good,1069,1,0,2,0,0,0,935,1,2,2,Low
banking_login_good_laptop_1778599597357_c4b0jn,playwright_dummy_website,login,http://localhost:3000/banking/login-good,good,567,1,0,2,0,0,0,408,1,2,2,Low
banking_login_good_desktop_1778599597976_gw9exd,playwright_dummy_website,login,http://localhost:3000/banking/login-good,good,1080,1,0,2,0,0,0,905,1,2,2,Low
banking_login_medium_mobile_1778599599110_m3j7zs,playwright_dummy_website,login,http://localhost:3000/banking/login-medium,medium,12404,3,0,4,1,1,0,1912,1,2,1,Medium
banking_login_medium_tablet_1778599611567_wldnyp,playwright_dummy_website,login,http://localhost:3000/banking/login-medium,medium,12403,3,0,4,1,1,0,1942,1,2,1,Medium
banking_login_medium_laptop_1778599624023_o0h0l4,playwright_dummy_website,login,http://localhost:3000/banking/login-medium,medium,12449,3,0,4,1,1,0,1924,1,2,1,Medium
banking_login_medium_desktop_1778599636531_c57mi8,playwright_dummy_website,login,http://localhost:3000/banking/login-medium,medium,12454,3,0,4,1,1,0,1926,1,2,1,Medium
banking_login_bad_mobile_1778599649041_xfewoe,playwright_dummy_website,login,http://localhost:3000/banking/login-bad,bad,4137,1,1,3,0,2,0,3944,0,2,0,High
banking_login_bad_tablet_1778599653232_ed9xhn,playwright_dummy_website,login,http://localhost:3000/banking/login-bad,bad,4117,1,1,3,0,2,0,3937,0,2,0,High
banking_login_bad_laptop_1778599657404_0rfxfa,playwright_dummy_website,login,http://localhost:3000/banking/login-bad,bad,4188,1,1,3,0,2,0,3967,0,2,0,High
banking_login_bad_desktop_1778599661645_ohdsi4,playwright_dummy_website,login,http://localhost:3000/banking/login-bad,bad,4140,1,1,3,0,2,0,3949,0,2,0,High
jobportal_search_good_mobile_1778599665838_dp13u2,playwright_dummy_website,search,http://localhost:3000/jobportal/search-good,good,1018,1,0,1,0,0,0,906,1,2,2,Low
jobportal_search_good_tablet_1778599666910_2j2tpe,playwright_dummy_website,search,http://localhost:3000/jobportal/search-good,good,1055,1,0,1,0,0,0,927,1,2,2,Low
jobportal_search_good_laptop_1778599668018_3os7dk,playwright_dummy_website,search,http://localhost:3000/jobportal/search-good,good,550,1,0,1,0,0,0,419,1,2,2,Low
jobportal_search_good_desktop_1778599668622_z87ek6,playwright_dummy_website,search,http://localhost:3000/jobportal/search-good,good,1111,1,0,1,0,0,0,945,1,2,2,Low
jobportal_search_medium_mobile_1778599669788_zofpx4,playwright_dummy_website,search,http://localhost:3000/jobportal/search-medium,medium,4371,2,0,2,2,0,1,1950,1,2,1,Medium
jobportal_search_medium_tablet_1778599674213_u7dqmc,playwright_dummy_website,search,http://localhost:3000/jobportal/search-medium,medium,4318,2,0,2,2,0,1,1930,1,2,1,Medium
jobportal_search_medium_laptop_1778599678582_l44n90,playwright_dummy_website,search,http://localhost:3000/jobportal/search-medium,medium,4370,2,0,2,2,0,1,1924,1,2,1,Medium
jobportal_search_medium_desktop_1778599683008_3hgcnc,playwright_dummy_website,search,http://localhost:3000/jobportal/search-medium,medium,4376,2,0,2,2,0,1,1950,1,2,1,Medium
jobportal_search_bad_mobile_1778599687439_ozjkc5,playwright_dummy_website,search,http://localhost:3000/jobportal/search-bad,bad,6109,1,1,2,2,0,1,3949,1,2,0,High
jobportal_search_bad_tablet_1778599693602_ps3eg1,playwright_dummy_website,search,http://localhost:3000/jobportal/search-bad,bad,6149,1,1,2,2,0,1,3958,1,2,0,High
jobportal_search_bad_laptop_1778599699804_musgfa,playwright_dummy_website,search,http://localhost:3000/jobportal/search-bad,bad,6179,1,1,2,2,0,1,3965,1,2,0,High
jobportal_search_bad_desktop_1778599706036_7dgab1,playwright_dummy_website,search,http://localhost:3000/jobportal/search-bad,bad,6198,1,1,2,2,0,1,3957,1,2,0,High
dashboard_cta_good_mobile_1778599712287_xrtnqa,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-good,good,566,1,0,0,0,0,0,418,1,2,-1,Low
dashboard_cta_good_tablet_1778599712907_wtf0qv,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-good,good,1035,1,0,0,0,0,0,924,1,2,-1,Low
dashboard_cta_good_laptop_1778599713998_21abjk,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-good,good,529,1,0,0,0,0,0,403,1,2,-1,Low
dashboard_cta_good_desktop_1778599714581_tknj9y,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-good,good,1066,1,0,0,0,0,0,912,1,2,-1,Low
dashboard_cta_medium_mobile_1778599715700_by1zqb,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-medium,medium,2387,2,0,0,0,0,0,1940,1,2,1,Medium
dashboard_cta_medium_tablet_1778599718139_5egmry,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-medium,medium,2270,2,0,0,0,0,0,1905,1,2,1,Medium
dashboard_cta_medium_laptop_1778599720461_x14kwe,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-medium,medium,2318,2,0,0,0,0,0,1928,1,2,1,Medium
dashboard_cta_medium_desktop_1778599722834_1gv2mk,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-medium,medium,2369,2,0,0,0,0,0,1942,1,2,1,Medium
dashboard_cta_bad_mobile_1778599725255_aszg4h,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-bad,bad,4392,2,1,0,0,0,0,3948,1,2,0,High
dashboard_cta_bad_tablet_1778599729699_2xw2uj,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-bad,bad,4450,2,1,0,0,0,0,3949,1,2,0,High
dashboard_cta_bad_laptop_1778599734205_0365i5,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-bad,bad,4444,2,1,0,0,0,0,3942,1,2,0,High
dashboard_cta_bad_desktop_1778599738701_o63rt1,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-bad,bad,4463,2,1,0,0,0,0,3953,1,2,0,High
search_good_1778599743221_3z5lka,playwright_dummy_website,search,http://localhost:3000/search-good,good,1054,1,0,1,0,0,0,920,1,3,2,Low
search_medium_1778599744324_ji7jqg,playwright_dummy_website,search,http://localhost:3000/search-medium,medium,2969,1,0,1,1,0,1,1924,1,3,1,Medium
search_bad_1778599747345_ylsh30,playwright_dummy_website,search,http://localhost:3000/search-bad,bad,4400,3,1,1,2,1,1,3930,1,5,0,High
signup_bad_1778599751799_sf3x64,playwright_dummy_website,signup,http://localhost:3000/signup-bad,bad,4517,4,1,4,2,1,1,3917,1,5,0,High
signup_good_1778599756372_kgmmms,playwright_dummy_website,signup,http://localhost:3000/signup-good,good,623,1,0,3,0,0,0,413,1,3,2,Low
signup_medium_1778599757049_maok0y,playwright_dummy_website,signup,http://localhost:3000/signup-medium,medium,2265,3,0,4,1,1,0,1916,1,4,1,Medium
saas_signup_good_mobile_1778599762056_pdy2k6,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,1072,1,0,2,0,0,0,927,1,2,2,Low
saas_signup_good_tablet_1778599763192_546hlp,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,1062,1,0,2,0,0,0,917,1,2,2,Low
saas_signup_good_laptop_1778599764309_f5tv1t,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,1064,1,0,2,0,0,0,909,1,2,2,Low
saas_signup_good_desktop_1778599765428_a2dvpr,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,1095,1,0,2,0,0,0,919,1,2,2,Low
saas_signup_medium_mobile_1778599766580_yd2imn,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2418,3,0,3,0,0,0,1948,1,2,1,Medium
saas_signup_medium_tablet_1778599769053_1glhts,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2367,3,0,3,0,0,0,1907,1,2,1,Medium
saas_signup_medium_laptop_1778599771476_y14v82,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2450,3,0,3,0,0,0,1937,1,2,1,Medium
saas_signup_medium_desktop_1778599773980_og9ls0,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2427,3,0,3,0,0,0,1923,1,2,1,Medium
saas_signup_bad_mobile_1778599776464_45p8o9,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4455,3,1,3,0,0,0,3936,1,2,0,High
saas_signup_bad_tablet_1778599780974_nkj0jb,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4474,3,1,3,0,0,0,3940,1,2,0,High
saas_signup_bad_laptop_1778599785505_j98k5x,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4489,3,1,3,0,0,0,3922,1,2,0,High
