completion_time,click_count,scroll_count,keyboard_count,retry_count,error_count,failed_clicks,task_completed,friction_level
9.05,4,0,0,2,0,2,1,High
8.502,4,0,0,2,0,2,1,High
6.48,4,0,0,2,0,2,1,High
7.561,4,0,0,2,0,2,1,High
5.92,4,0,0,2,0,2,1,High
7.337,4,0,0,2,0,2,1,High
8.295,4,0,0,2,0,2,1,High
8.403,4,0,0,2,0,2,1,High
7.541,4,0,0,2,0,2,1,High
7.461,4,0,0,2,0,2,1,High
8.903,4,0,0,2,0,2,1,High
6.679,4,0,0,2,0,2,1,High
9.394,4,0,0,2,0,2,1,High
7.71,4,0,0,2,0,2,1,High
8.171,4,0,0,2,0,2,1,High
9.195,4,0,0,2,0,2,1,High
8.675,4,0,0,2,0,2,1,High
6.047,4,0,0,2,0,2,1,High
9.394,4,0,0,2,0,2,1,High
6.084,4,0,0,2,0,2,1,High
6.387,4,0,0,2,0,2,1,High
7.42,4,0,0,2,0,2,1,High
6.716,4,0,0,2,0,2,1,High
6.482,4,0,0,2,0,2,1,High
7.739,4,0,0,2,0,2,1,High
6.435,4,0,0,2,0,2,1,High
7.776,4,0,0,2,0,2,1,High
7.926,4,0,0,2,0,2,1,High
8.733,4,0,0,2,0,2,1,High
7.918,4,0,0,2,0,2,1,High
8.383,4,0,0,2,0,2,1,High
7.793,4,0,0,2,0,2,1,High
7.388,4,0,0,2,0,2,1,High
7.936,4,0,0,2,0,2,1,High
8.224,4,0,0,2,0,2,1,High
6.629,4,0,0,2,0,2,1,High
6.464,4,0,0,2,0,2,1,High
8.858,4,0,0,2,0,2,1,High
6.549,4,0,0,2,0,2,1,High
7.997,4,0,0,2,0,2,1,High
7.367,4,0,0,2,0,2,1,High
8.943,4,0,0,2,0,2,1,High
7.996,4,0,0,2,0,2,1,High
8.231,4,0,0,2,0,2,1,High
9.16,4,0,0,2,0,2,1,High
6.155,4,0,0,2,0,2,1,High
12.452,4,0,0,2,0,2,1,High
11.823,4,0,0,2,0,2,1,High
7.052,4,0,0,2,0,2,1,High
10.128,4,0,0,2,0,2,1,High
7.637,4,0,0,2,0,2,1,High
6.767,4,0,0,2,0,2,1,High
7.825,4,0,0,2,0,2,1,High
8.038,4,0,0,2,0,2,1,High
10.626,4,0,0,2,0,2,1,High
12.856,4,0,0,2,0,2,1,High
8.896,4,0,0,2,0,2,1,High
9.299,4,0,0,2,0,2,1,High
7.533,4,0,0,2,0,2,1,High
7.224,4,0,0,2,0,2,1,High
12.679,4,0,0,2,0,2,1,High
12.95,4,0,0,2,0,2,1,High
12.643,4,0,0,2,0,2,1,High
12.133,4,0,0,2,0,2,1,High
9.75,4,0,0,2,0,2,1,High
12.261,4,0,0,2,0,2,1,High
10.833,4,0,0,2,0,2,1,High
9.615,4,0,0,2,0,2,1,High
10.465,4,0,0,2,0,2,1,High
13.182,4,0,0,2,0,2,1,High
10.531,4,0,0,2,0,2,1,High
7.424,4,0,0,2,0,2,1,High
7.534,4,0,0,2,0,2,1,High
12.401,4,0,0,2,0,2,1,High
13.771,4,0,0,2,0,2,1,High
9.865,4,0,0,2,0,2,1,High
8.586,4,0,0,2,0,2,1,High
13.23,4,0,0,2,0,2,1,High
7.941,4,0,0,2,0,2,1,High
13.088,4,0,0,2,0,2,1,High
9.596,4,0,0,2,0,2,1,High
6.512,4,0,0,2,0,2,1,High
11.14,4,0,0,2,0,2,1,High
11.692,4,0,0,2,0,2,1,High
10.237,4,0,0,2,0,2,1,High
10.592,4,0,0,2,0,2,1,High
7.447,4,0,0,2,0,2,1,High
13.636,4,0,0,2,0,2,1,High
10.882,4,0,0,2,0,2,1,High
9.195,4,0,0,2,0,2,1,High
10.338,4,0,0,2,0,2,1,High
10.279,4,0,0,2,0,2,1,High
12.494,4,0,0,2,0,2,1,High
8.549,4,0,0,2,0,2,1,High
10.441,4,0,0,2,0,2,1,High
10.786,4,0,0,2,0,2,1,High
8.959,4,0,0,2,0,2,1,High
7.579,4,0,0,2,0,2,1,High
11.132,4,0,0,2,0,2,1,High
11.198,4,0,0,2,0,2,1,High
10.501,4,0,0,2,0,2,1,High
10.46,4,0,0,2,0,2,1,High
7.654,4,0,0,2,0,2,1,High
13.214,4,0,0,2,0,2,1,High
7.193,4,0,0,2,0,2,1,High
7.233,4,0,0,2,0,2,1,High
10.507,4,0,0,2,0,2,1,High
12.959,4,0,0,2,0,2,1,High
9.621,4,0,0,2,0,2,1,High
7.884,4,0,0,2,0,2,1,High
8.436,4,0,0,2,0,2,1,High
11.643,4,0,0,2,0,2,1,High
9.508,4,0,0,2,0,2,1,High
8.61,4,0,0,2,0,2,1,High
10.851,4,0,0,2,0,2,1,High
8.795,4,0,0,2,0,2,1,High
7.427,4,0,0,2,0,2,1,High
11.07,4,0,0,2,0,2,1,High
9.469,4,0,0,2,0,2,1,High
11.803,4,0,0,2,0,2,1,High
11.274,4,0,0,2,0,2,1,High
11.787,4,0,0,2,0,2,1,High
9.416,4,0,0,2,0,2,1,High
13.547,4,0,0,2,0,2,1,High
8.099,4,0,0,2,0,2,1,High
8.644,4,0,0,2,0,2,1,High
12.591,4,0,0,2,0,2,1,High
10.357,4,0,0,2,0,2,1,High
12.182,4,0,0,2,0,2,1,High
12.823,4,0,0,2,0,2,1,High
7.009,4,0,0,2,0,2,1,High
7.495,4,0,0,2,0,2,1,High
9.66,4,0,0,2,0,2,1,High
8.906,4,0,0,2,0,2,1,High
8.688,4,0,0,2,0,2,1,High
10.276,4,0,0,2,0,2,1,High
8.967,4,0,0,2,0,2,1,High
7.915,4,0,0,2,0,2,1,High
8.23,4,0,0,2,0,2,1,High
10.249,4,0,0,2,0,2,1,High
9.776,4,0,0,2,0,2,1,High
12.17,4,0,0,2,0,2,1,High
11.251,4,0,0,2,0,2,1,High
7.298,4,0,0,2,0,2,1,High
7.159,4,0,0,2,0,2,1,High
7.821,4,0,0,2,0,2,1,High
10.137,4,0,0,2,0,2,1,High
7.182,4,0,0,2,0,2,1,High
8.503,4,0,0,2,0,2,1,High
6.376,4,0,0,2,0,2,1,High
7.501,4,0,0,2,0,2,1,High
10.46,4,0,0,2,0,2,1,High
9.671,4,0,0,2,0,2,1,High
17.844,4,0,0,2,0,2,1,High
13.784,4,0,0,2,0,2,1,High
16.878,4,0,0,2,0,2,1,High
8.655,4,0,0,2,0,2,1,High
12.041,4,0,0,2,0,2,1,High
14.747,4,0,0,2,0,2,1,High
16.456,4,0,0,2,0,2,1,High
14.725,4,0,0,2,0,2,1,High
13.665,4,0,0,2,0,2,1,High
12.682,4,0,0,2,0,2,1,High
18.282,4,0,0,2,0,2,1,High
13.831,4,0,0,2,0,2,1,High
12.083,4,0,0,2,0,2,1,High
16.297,4,0,0,2,0,2,1,High
17.111,4,0,0,2,0,2,1,High
15.053,4,0,0,2,0,2,1,High
12.883,4,0,0,2,0,2,1,High
14.039,4,0,0,2,0,2,1,High
14.356,4,0,0,2,0,2,1,High
10.022,4,0,0,2,0,2,1,High
14.027,4,0,0,2,0,2,1,High
14.19,4,0,0,2,0,2,1,High
11.896,4,0,0,2,0,2,1,High
14.26,4,0,0,2,0,2,1,High
12.719,4,0,0,2,0,2,1,High
14.651,4,0,0,2,0,2,1,High
11.04,4,0,0,2,0,2,1,High
18.147,4,0,0,2,0,2,1,High
8.727,4,0,0,2,0,2,1,High
15.13,4,0,0,2,0,2,1,High
13.696,4,0,0,2,0,2,1,High
16.068,4,0,0,2,0,2,1,High
16.06,4,0,0,2,0,2,1,High
14.823,4,0,0,2,0,2,1,High
13.279,4,0,0,2,0,2,1,High
17.534,4,0,0,2,0,2,1,High
10.05,4,0,0,2,0,2,1,High
14.448,4,0,0,2,0,2,1,High
17.746,4,0,0,2,0,2,1,High
12.905,4,0,0,2,0,2,1,High
16.635,4,0,0,2,0,2,1,High
14.408,4,0,0,2,0,2,1,High
12.619,4,0,0,2,0,2,1,High
10.295,4,0,0,2,0,2,1,High
10.79,4,0,0,2,0,2,1,High
16.814,4,0,0,2,0,2,1,High
9.083,4,0,0,2,0,2,1,High
12.332,4,0,0,2,0,2,1,High
15.653,4,0,0,2,0,2,1,High
12.285,4,0,0,2,0,2,1,High
9.031,4,0,0,2,0,2,1,High
10.717,4,0,0,2,0,2,1,High
15.691,4,0,0,2,0,2,1,High
9.434,4,0,0,2,0,2,1,High
13.309,4,0,0,2,0,2,1,High
13.456,4,0,0,2,0,2,1,High
10.834,4,0,0,2,0,2,1,High
14.227,4,0,0,2,0,2,1,High
16.775,4,0,0,2,0,2,1,High
14.98,4,0,0,2,0,2,1,High
12.498,4,0,0,2,0,2,1,High
9.921,4,0,0,2,0,2,1,High
14.328,4,0,0,2,0,2,1,High
17.329,4,0,0,2,0,2,1,High
14.453,4,0,0,2,0,2,1,High
9.183,4,0,0,2,0,2,1,High
11.852,4,0,0,2,0,2,1,High
10.343,4,0,0,2,0,2,1,High
13.323,4,0,0,2,0,2,1,High
14.829,4,0,0,2,0,2,1,High
11.095,4,0,0,2,0,2,1,High
17.091,4,0,0,2,0,2,1,High
10.537,4,0,0,2,0,2,1,High
13.572,4,0,0,2,0,2,1,High
12.931,4,0,0,2,0,2,1,High
14.844,4,0,0,2,0,2,1,High
14.867,4,0,0,2,0,2,1,High
17.792,4,0,0,2,0,2,1,High
9.819,4,0,0,2,0,2,1,High
12.319,4,0,0,2,0,2,1,High
15.168,4,0,0,2,0,2,1,High
16.595,4,0,0,2,0,2,1,High
10.54,4,0,0,2,0,2,1,High
11.435,4,0,0,2,0,2,1,High
17.38,4,0,0,2,0,2,1,High
15.97,4,0,0,2,0,2,1,High
10.309,4,0,0,2,0,2,1,High
15.101,4,0,0,2,0,2,1,High
16.22,4,0,0,2,0,2,1,High
9.887,4,0,0,2,0,2,1,High
14.408,4,0,0,2,0,2,1,High
12.873,4,0,0,2,0,2,1,High
15.271,4,0,0,2,0,2,1,High
14.014,4,0,0,2,0,2,1,High
12.043,4,0,0,2,0,2,1,High
16.036,4,0,0,2,0,2,1,High
13.69,4,0,0,2,0,2,1,High
15.672,4,0,0,2,0,2,1,High
17.915,4,0,0,2,0,2,1,High
12.451,4,0,0,2,0,2,1,High
14.036,4,0,0,2,0,2,1,High
13.434,4,0,0,2,0,2,1,High
14.324,4,0,0,2,0,2,1,High
6.807,4,0,0,2,0,2,1,High
8.807,4,0,0,2,0,2,1,High
8.506,4,0,0,2,0,2,1,High
7.242,4,0,0,2,0,2,1,High
7.634,4,0,0,2,0,2,1,High
8.077,4,0,0,2,0,2,1,High
6.432,4,0,0,2,0,2,1,High
8.68,4,0,0,2,0,2,1,High
9.295,4,0,0,2,0,2,1,High
8.148,4,0,0,2,0,2,1,High
8.401,4,0,0,2,0,2,1,High
6.297,4,0,0,2,0,2,1,High
7.876,4,0,0,2,0,2,1,High
9.476,4,0,0,2,0,2,1,High
8.573,4,0,0,2,0,2,1,High
7.756,4,0,0,2,0,2,1,High
8.531,4,0,0,2,0,2,1,High
8.543,4,0,0,2,0,2,1,High
7.614,4,0,0,2,0,2,1,High
7.121,4,0,0,2,0,2,1,High
6.391,4,0,0,2,0,2,1,High
9.719,4,0,0,2,0,2,1,High
7.127,4,0,0,2,0,2,1,High
7.761,4,0,0,2,0,2,1,High
5.929,4,0,0,2,0,2,1,High
7.28,4,0,0,2,0,2,1,High
7.175,4,0,0,2,0,2,1,High
5.89,4,0,0,2,0,2,1,High
9.507,4,0,0,2,0,2,1,High
6.267,4,0,0,2,0,2,1,High
8.249,4,0,0,2,0,2,1,High
8.119,4,0,0,2,0,2,1,High
9.341,4,0,0,2,0,2,1,High
8.388,4,0,0,2,0,2,1,High
6.744,4,0,0,2,0,2,1,High
7.559,4,0,0,2,0,2,1,High
6.606,4,0,0,2,0,2,1,High
7.327,4,0,0,2,0,2,1,High
9.433,4,0,0,2,0,2,1,High
8.934,4,0,0,2,0,2,1,High
9.119,4,0,0,2,0,2,1,High
8.985,4,0,0,2,0,2,1,High
8.503,4,0,0,2,0,2,1,High
8.68,4,0,0,2,0,2,1,High
9.77,4,0,0,2,0,2,1,High
6.539,4,0,0,2,0,2,1,High
9.67,4,0,0,2,0,2,1,High
6.428,4,0,0,2,0,2,1,High
6.632,4,0,0,2,0,2,1,High
7.234,4,0,0,2,0,2,1,High
8.498,4,0,0,2,0,2,1,High
7.137,4,0,0,2,0,2,1,High
7.097,4,0,0,2,0,2,1,High
6.125,4,0,0,2,0,2,1,High
6.702,4,0,0,2,0,2,1,High
7.368,4,0,0,2,0,2,1,High
9.43,4,0,0,2,0,2,1,High
7.969,4,0,0,2,0,2,1,High
7.305,4,0,0,2,0,2,1,High
7.416,4,0,0,2,0,2,1,High
8.541,4,0,0,2,0,2,1,High
9.309,4,0,0,2,0,2,1,High
8.03,4,0,0,2,0,2,1,High
9.147,4,0,0,2,0,2,1,High
9.396,4,0,0,2,0,2,1,High
7.745,4,0,0,2,0,2,1,High
8.032,4,0,0,2,0,2,1,High
7.113,4,0,0,2,0,2,1,High
9.106,4,0,0,2,0,2,1,High
8.491,4,0,0,2,0,2,1,High
6.856,4,0,0,2,0,2,1,High
6.579,4,0,0,2,0,2,1,High
7.407,4,0,0,2,0,2,1,High
9.11,4,0,0,2,0,2,1,High
6.417,4,0,0,2,0,2,1,High
7.016,4,0,0,2,0,2,1,High
6.99,4,0,0,2,0,2,1,High
7.049,4,0,0,2,0,2,1,High
9.083,4,0,0,2,0,2,1,High
8.38,4,0,0,2,0,2,1,High
6.3,4,0,0,2,0,2,1,High
9.427,4,0,0,2,0,2,1,High
8.746,4,0,0,2,0,2,1,High
8.885,4,0,0,2,0,2,1,High
5.91,4,0,0,2,0,2,1,High
8.746,4,0,0,2,0,2,1,High
8.146,4,0,0,2,0,2,1,High
9.426,4,0,0,2,0,2,1,High
9.389,4,0,0,2,0,2,1,High
6.584,4,0,0,2,0,2,1,High
9.155,4,0,0,2,0,2,1,High
8.735,4,0,0,2,0,2,1,High
8.149,4,0,0,2,0,2,1,High
9.541,4,0,0,2,0,2,1,High
6.597,4,0,0,2,0,2,1,High
7.637,4,0,0,2,0,2,1,High
7.409,4,0,0,2,0,2,1,High
7.251,4,0,0,2,0,2,1,High
7.223,4,0,0,2,0,2,1,High
6.309,4,0,0,2,0,2,1,High
7.53,4,0,0,2,0,2,1,High
7.232,4,0,0,2,0,2,1,High
8.568,4,0,0,2,0,2,1,High
6.428,4,0,0,2,0,2,1,High
7.58,4,0,0,2,0,2,1,High
7.917,4,0,0,2,0,2,1,High
11.042,4,0,0,2,0,2,1,High
10.04,4,0,0,2,0,2,1,High
8.224,4,0,0,2,0,2,1,High
9.297,4,0,0,2,0,2,1,High
9.86,4,0,0,2,0,2,1,High
9.582,4,0,0,2,0,2,1,High
6.997,4,0,0,2,0,2,1,High
9.421,4,0,0,2,0,2,1,High
6.417,4,0,0,2,0,2,1,High
8.22,4,0,0,2,0,2,1,High
10.137,4,0,0,2,0,2,1,High
12.421,4,0,0,2,0,2,1,High
10.166,4,0,0,2,0,2,1,High
6.88,4,0,0,2,0,2,1,High
12.116,4,0,0,2,0,2,1,High
7.149,4,0,0,2,0,2,1,High
6.342,4,0,0,2,0,2,1,High
11.906,4,0,0,2,0,2,1,High
12.865,4,0,0,2,0,2,1,High
8.509,4,0,0,2,0,2,1,High
10.59,4,0,0,2,0,2,1,High
10.439,4,0,0,2,0,2,1,High
10.246,4,0,0,2,0,2,1,High
8.144,4,0,0,2,0,2,1,High
9.367,4,0,0,2,0,2,1,High
10.07,4,0,0,2,0,2,1,High
8.93,4,0,0,2,0,2,1,High
7.463,4,0,0,2,0,2,1,High
11.35,4,0,0,2,0,2,1,High
10.511,4,0,0,2,0,2,1,High
13.531,4,0,0,2,0,2,1,High
10.394,4,0,0,2,0,2,1,High
9.804,4,0,0,2,0,2,1,High
7.146,4,0,0,2,0,2,1,High
10.552,4,0,0,2,0,2,1,High
8.318,4,0,0,2,0,2,1,High
12.521,4,0,0,2,0,2,1,High
10.96,4,0,0,2,0,2,1,High
6.569,4,0,0,2,0,2,1,High
12.196,4,0,0,2,0,2,1,High
13.18,4,0,0,2,0,2,1,High
9.381,4,0,0,2,0,2,1,High
11.347,4,0,0,2,0,2,1,High
8.18,4,0,0,2,0,2,1,High
10.231,4,0,0,2,0,2,1,High
13.511,4,0,0,2,0,2,1,High
10.13,4,0,0,2,0,2,1,High
9.52,4,0,0,2,0,2,1,High
6.851,4,0,0,2,0,2,1,High
11.535,4,0,0,2,0,2,1,High
9.38,4,0,0,2,0,2,1,High
12.876,4,0,0,2,0,2,1,High
8.4,4,0,0,2,0,2,1,High
10.491,4,0,0,2,0,2,1,High
8.843,4,0,0,2,0,2,1,High
11.322,4,0,0,2,0,2,1,High
10.17,4,0,0,2,0,2,1,High
8.223,4,0,0,2,0,2,1,High
6.82,4,0,0,2,0,2,1,High
10.027,4,0,0,2,0,2,1,High
10.479,4,0,0,2,0,2,1,High
9.932,4,0,0,2,0,2,1,High
9.335,4,0,0,2,0,2,1,High
11.614,4,0,0,2,0,2,1,High
12.392,4,0,0,2,0,2,1,High
6.93,4,0,0,2,0,2,1,High
8.384,4,0,0,2,0,2,1,High
9.722,4,0,0,2,0,2,1,High
10.163,4,0,0,2,0,2,1,High
13.128,4,0,0,2,0,2,1,High
7.186,4,0,0,2,0,2,1,High
12.242,4,0,0,2,0,2,1,High
10.41,4,0,0,2,0,2,1,High
7.702,4,0,0,2,0,2,1,High
6.768,4,0,0,2,0,2,1,High
13.527,4,0,0,2,0,2,1,High
12.644,4,0,0,2,0,2,1,High
9.593,4,0,0,2,0,2,1,High
7.814,4,0,0,2,0,2,1,High
9.452,4,0,0,2,0,2,1,High
10.425,4,0,0,2,0,2,1,High
7.839,4,0,0,2,0,2,1,High
10.762,4,0,0,2,0,2,1,High
8.895,4,0,0,2,0,2,1,High
8.365,4,0,0,2,0,2,1,High
9.646,4,0,0,2,0,2,1,High
10.318,4,0,0,2,0,2,1,High
8.292,4,0,0,2,0,2,1,High
7.787,4,0,0,2,0,2,1,High
6.909,4,0,0,2,0,2,1,High
12.353,4,0,0,2,0,2,1,High
12.927,4,0,0,2,0,2,1,High
10.47,4,0,0,2,0,2,1,High
9.03,4,0,0,2,0,2,1,High
8.325,4,0,0,2,0,2,1,High
12.163,4,0,0,2,0,2,1,High
10.748,4,0,0,2,0,2,1,High
11.601,4,0,0,2,0,2,1,High
8.363,4,0,0,2,0,2,1,High
9.085,4,0,0,2,0,2,1,High
8.321,4,0,0,2,0,2,1,High
10.02,4,0,0,2,0,2,1,High
7.501,4,0,0,2,0,2,1,High
9.497,4,0,0,2,0,2,1,High
12.275,4,0,0,2,0,2,1,High
11.842,4,0,0,2,0,2,1,High
9.617,4,0,0,2,0,2,1,High
16.931,4,0,0,2,0,2,1,High
9.203,4,0,0,2,0,2,1,High
16.347,4,0,0,2,0,2,1,High
11.548,4,0,0,2,0,2,1,High
13.681,4,0,0,2,0,2,1,High
16.613,4,0,0,2,0,2,1,High
14.947,4,0,0,2,0,2,1,High
11.02,4,0,0,2,0,2,1,High
14.034,4,0,0,2,0,2,1,High
10.21,4,0,0,2,0,2,1,High
10.782,4,0,0,2,0,2,1,High
10.821,4,0,0,2,0,2,1,High
10.29,4,0,0,2,0,2,1,High
9.21,4,0,0,2,0,2,1,High
9.397,4,0,0,2,0,2,1,High
17.607,4,0,0,2,0,2,1,High
9.962,4,0,0,2,0,2,1,High
14.526,4,0,0,2,0,2,1,High
10.819,4,0,0,2,0,2,1,High
11.285,4,0,0,2,0,2,1,High
13.705,4,0,0,2,0,2,1,High
12.146,4,0,0,2,0,2,1,High
10.813,4,0,0,2,0,2,1,High
12.8,4,0,0,2,0,2,1,High
13.154,4,0,0,2,0,2,1,High
11.549,4,0,0,2,0,2,1,High
14.026,4,0,0,2,0,2,1,High
12.638,4,0,0,2,0,2,1,High
14.025,4,0,0,2,0,2,1,High
12.14,4,0,0,2,0,2,1,High
10.158,4,0,0,2,0,2,1,High
12.814,4,0,0,2,0,2,1,High
12.5,4,0,0,2,0,2,1,High
17.906,4,0,0,2,0,2,1,High
12.584,4,0,0,2,0,2,1,High
16.756,4,0,0,2,0,2,1,High
16.874,4,0,0,2,0,2,1,High
16.314,4,0,0,2,0,2,1,High
11.975,4,0,0,2,0,2,1,High
9.704,4,0,0,2,0,2,1,High
13.043,4,0,0,2,0,2,1,High
14.38,4,0,0,2,0,2,1,High
15.165,4,0,0,2,0,2,1,High
13.307,4,0,0,2,0,2,1,High
14.49,4,0,0,2,0,2,1,High
16.009,4,0,0,2,0,2,1,High
16.343,4,0,0,2,0,2,1,High
12.546,4,0,0,2,0,2,1,High
12.932,4,0,0,2,0,2,1,High
15.556,4,0,0,2,0,2,1,High
11.609,4,0,0,2,0,2,1,High
10.617,4,0,0,2,0,2,1,High
10.201,4,0,0,2,0,2,1,High
13.175,4,0,0,2,0,2,1,High
10.712,4,0,0,2,0,2,1,High
12.421,4,0,0,2,0,2,1,High
16.561,4,0,0,2,0,2,1,High
9.696,4,0,0,2,0,2,1,High
13.745,4,0,0,2,0,2,1,High
10.829,4,0,0,2,0,2,1,High
11.543,4,0,0,2,0,2,1,High
12.993,4,0,0,2,0,2,1,High
13.694,4,0,0,2,0,2,1,High
11.538,4,0,0,2,0,2,1,High
14.479,4,0,0,2,0,2,1,High
14.03,4,0,0,2,0,2,1,High
9.999,4,0,0,2,0,2,1,High
16.355,4,0,0,2,0,2,1,High
17.122,4,0,0,2,0,2,1,High
10.831,4,0,0,2,0,2,1,High
13.803,4,0,0,2,0,2,1,High
10.877,4,0,0,2,0,2,1,High
14.284,4,0,0,2,0,2,1,High
16.729,4,0,0,2,0,2,1,High
15.67,4,0,0,2,0,2,1,High
13.769,4,0,0,2,0,2,1,High
16.996,4,0,0,2,0,2,1,High
12.313,4,0,0,2,0,2,1,High
16.512,4,0,0,2,0,2,1,High
11.937,4,0,0,2,0,2,1,High
14.669,4,0,0,2,0,2,1,High
10.276,4,0,0,2,0,2,1,High
14.976,4,0,0,2,0,2,1,High
17.769,4,0,0,2,0,2,1,High
10.738,4,0,0,2,0,2,1,High
14.513,4,0,0,2,0,2,1,High
10.559,4,0,0,2,0,2,1,High
18.214,4,0,0,2,0,2,1,High
11.639,4,0,0,2,0,2,1,High
15.976,4,0,0,2,0,2,1,High
11.795,4,0,0,2,0,2,1,High
11.664,4,0,0,2,0,2,1,High
12.358,4,0,0,2,0,2,1,High
14.725,4,0,0,2,0,2,1,High
16.169,4,0,0,2,0,2,1,High
9.187,4,0,0,2,0,2,1,High
12.784,4,0,0,2,0,2,1,High
11.005,4,0,0,2,0,2,1,High
15.275,4,0,0,2,0,2,1,High
14.672,4,0,0,2,0,2,1,High
12.881,4,0,0,2,0,2,1,High
11.086,4,0,0,2,0,2,1,High
4.477,2,0,0,0,0,0,1,Low
3.905,2,0,0,0,0,0,1,Low
5.031,2,0,0,0,0,0,1,Low
4.997,2,0,0,0,0,0,1,Low
4.906,2,0,0,0,0,0,1,Low
4.439,2,0,0,0,0,0,1,Low
4.562,2,0,0,0,0,0,1,Low
4.014,2,0,0,0,0,0,1,Low
4.275,2,0,0,0,0,0,1,Low
3.847,2,0,0,0,0,0,1,Low
5.047,2,0,0,0,0,0,1,Low
4.987,2,0,0,0,0,0,1,Low
5.112,2,0,0,0,0,0,1,Low
4.768,2,0,0,0,0,0,1,Low
4.408,2,0,0,0,0,0,1,Low
5.098,2,0,0,0,0,0,1,Low
3.612,2,0,0,0,0,0,1,Low
3.594,2,0,0,0,0,0,1,Low
3.68,2,0,0,0,0,0,1,Low
4.651,2,0,0,0,0,0,1,Low
5.208,2,0,0,0,0,0,1,Low
5.115,2,0,0,0,0,0,1,Low
4.338,2,0,0,0,0,0,1,Low
3.666,2,0,0,0,0,0,1,Low
3.418,2,0,0,0,0,0,1,Low
3.673,2,0,0,0,0,0,1,Low
3.209,2,0,0,0,0,0,1,Low
4.753,2,0,0,0,0,0,1,Low
4.443,2,0,0,0,0,0,1,Low
3.861,2,0,0,0,0,0,1,Low
3.265,2,0,0,0,0,0,1,Low
4.292,2,0,0,0,0,0,1,Low
3.903,2,0,0,0,0,0,1,Low
3.724,2,0,0,0,0,0,1,Low
4.802,2,0,0,0,0,0,1,Low
3.221,2,0,0,0,0,0,1,Low
3.948,2,0,0,0,0,0,1,Low
4.067,2,0,0,0,0,0,1,Low
3.775,2,0,0,0,0,0,1,Low
4.963,2,0,0,0,0,0,1,Low
5.073,2,0,0,0,0,0,1,Low
5.019,2,0,0,0,0,0,1,Low
4.133,2,0,0,0,0,0,1,Low
4.913,2,0,0,0,0,0,1,Low
4.351,2,0,0,0,0,0,1,Low
5.042,2,0,0,0,0,0,1,Low
4.272,2,0,0,0,0,0,1,Low
3.462,2,0,0,0,0,0,1,Low
4.217,2,0,0,0,0,0,1,Low
3.752,2,0,0,0,0,0,1,Low
4.617,2,0,0,0,0,0,1,Low
3.597,2,0,0,0,0,0,1,Low
3.443,2,0,0,0,0,0,1,Low
4.328,2,0,0,0,0,0,1,Low
4.913,2,0,0,0,0,0,1,Low
4.54,2,0,0,0,0,0,1,Low
4.745,2,0,0,0,0,0,1,Low
4.226,2,0,0,0,0,0,1,Low
3.357,2,0,0,0,0,0,1,Low
3.872,2,0,0,0,0,0,1,Low
4.542,2,0,0,0,0,0,1,Low
3.954,2,0,0,0,0,0,1,Low
4.184,2,0,0,0,0,0,1,Low
5.02,2,0,0,0,0,0,1,Low
3.782,2,0,0,0,0,0,1,Low
4.324,2,0,0,0,0,0,1,Low
5.206,2,0,0,0,0,0,1,Low
3.732,2,0,0,0,0,0,1,Low
3.312,2,0,0,0,0,0,1,Low
3.494,2,0,0,0,0,0,1,Low
4.138,2,0,0,0,0,0,1,Low
3.272,2,0,0,0,0,0,1,Low
4.424,2,0,0,0,0,0,1,Low
4.812,2,0,0,0,0,0,1,Low
4.429,2,0,0,0,0,0,1,Low
4.228,2,0,0,0,0,0,1,Low
4.359,2,0,0,0,0,0,1,Low
3.91,2,0,0,0,0,0,1,Low
4.158,2,0,0,0,0,0,1,Low
4.048,2,0,0,0,0,0,1,Low
4.152,2,0,0,0,0,0,1,Low
4.677,2,0,0,0,0,0,1,Low
5.065,2,0,0,0,0,0,1,Low
4.121,2,0,0,0,0,0,1,Low
3.719,2,0,0,0,0,0,1,Low
4.061,2,0,0,0,0,0,1,Low
3.671,2,0,0,0,0,0,1,Low
3.757,2,0,0,0,0,0,1,Low
3.472,2,0,0,0,0,0,1,Low
4.308,2,0,0,0,0,0,1,Low
3.78,2,0,0,0,0,0,1,Low
4.488,2,0,0,0,0,0,1,Low
3.714,2,0,0,0,0,0,1,Low
4.336,2,0,0,0,0,0,1,Low
5.097,2,0,0,0,0,0,1,Low
3.73,2,0,0,0,0,0,1,Low
5.122,2,0,0,0,0,0,1,Low
5.04,2,0,0,0,0,0,1,Low
4.448,2,0,0,0,0,0,1,Low
4.892,2,0,0,0,0,0,1,Low
5.274,2,0,0,0,0,0,1,Low
3.899,2,0,0,0,0,0,1,Low
4.545,2,0,0,0,0,0,1,Low
5.178,2,0,0,0,0,0,1,Low
4.813,2,0,0,0,0,0,1,Low
5.233,2,0,0,0,0,0,1,Low
6.292,2,0,0,0,0,0,1,Low
4.244,2,0,0,0,0,0,1,Low
5.195,2,0,0,0,0,0,1,Low
5.449,2,0,0,0,0,0,1,Low
4.503,2,0,0,0,0,0,1,Low
6.34,2,0,0,0,0,0,1,Low
5.932,2,0,0,0,0,0,1,Low
3.87,2,0,0,0,0,0,1,Low
4.847,2,0,0,0,0,0,1,Low
4.66,2,0,0,0,0,0,1,Low
3.649,2,0,0,0,0,0,1,Low
6.425,2,0,0,0,0,0,1,Low
7.162,2,0,0,0,0,0,1,Low
5.67,2,0,0,0,0,0,1,Low
